"","peaks","fips","cases","county","state","Region","lat","lng","per_dem","median.income","unemployed.rate"
"3186","peak 1","nyc",227480.142857143,"New York City","New York","Northeast",40.71014,-73.94894,0.764269993725884,72115.4,0.123004647765277
"3187","peak 1","nyc",227480.142857143,"New York City","New York","Northeast",40.71014,-73.94894,0.764269993725884,72115.4,0.098686676162347
"3188","peak 2","01001",4920.14285714286,"Autauga","Alabama","South",32.5349,-86.6427,0.270183651422398,58233,2.3
"3189","peak 2","01003",15444.5714285714,"Baldwin","Alabama","South",30.7275,-87.7226,0.22409029987509,59871,2.4
"3190","peak 2","01005",1666.14285714286,"Barbour","Alabama","South",31.8696,-85.3932,0.457881726563986,35972,4.6
"3191","peak 2","01007",2068,"Bibb","Alabama","South",32.9986,-87.1265,0.206982803543512,47918,3.1
"3192","peak 2","01009",5104.85714285714,"Blount","Alabama","South",33.9809,-86.5674,0.0956937799043062,52902,1.9
"3193","peak 2","01011",959,"Bullock","Alabama","South",32.1005,-85.7157,0.747019293301539,31906,3.3
"3194","peak 2","01013",1639,"Butler","Alabama","South",31.7524,-86.6803,0.41789629005059,39944,4.4
"3195","peak 2","01015",10590.7142857143,"Calhoun","Alabama","South",33.7714,-85.826,0.298452425318243,47747,3.4
"3196","peak 2","01017",2670,"Chambers","Alabama","South",32.9143,-85.392,0.416448573671814,42015,3.2
"3197","peak 2","01019",1548.85714285714,"Cherokee","Alabama","South",34.1759,-85.6038,0.132021786846598,45982,2.2
"3198","peak 2","01021",3275.57142857143,"Chilton","Alabama","South",32.8479,-86.7188,0.159140341791818,49692,2.4
"3199","peak 2","01023",502.428571428571,"Choctaw","Alabama","South",32.0198,-88.2632,0.418944265809218,39808,3.6
"3200","peak 2","01025",2648.57142857143,"Clarke","Alabama","South",31.6767,-87.8308,0.438142367719833,43822,5
"3201","peak 2","01027",1229.85714285714,"Clay","Alabama","South",33.269,-85.8606,0.182828282828283,40562,2.3
"3202","peak 2","01029",1125.71428571429,"Cleburne","Alabama","South",33.6745,-85.5188,0.0933997509339975,51276,2.2
"3203","peak 2","01031",4184.14285714286,"Coffee","Alabama","South",31.4027,-85.9882,0.227878787878788,57299,2.3
"3204","peak 2","01033",5110.57142857143,"Colbert","Alabama","South",34.7005,-87.8049,0.299182385426379,46683,3.4
"3205","peak 2","01035",911.142857142857,"Conecuh","Alabama","South",31.4292,-86.9937,0.460487501940692,41539,4.1
"3206","peak 2","01037",584.571428571429,"Coosa","Alabama","South",32.9362,-86.2477,0.327797043256069,42024,2.6
"3207","peak 2","01039",3182.57142857143,"Covington","Alabama","South",31.2485,-86.4513,0.156110154905336,44836,2.5
"3208","peak 2","01041",1135.42857142857,"Crenshaw","Alabama","South",31.7315,-86.3135,0.256914009369805,43309,2.7
"3209","peak 2","01043",7752.14285714286,"Cullman","Alabama","South",34.1319,-86.8676,0.106998638025376,50897,2.1
"3210","peak 2","01045",3758.14285714286,"Dale","Alabama","South",31.4318,-85.611,0.261931300030398,45120,2.6
"3211","peak 2","01047",2938.71428571429,"Dallas","Alabama","South",32.326,-87.1065,0.6846171070309,34034,6
"3212","peak 2","01049",7422.57142857143,"DeKalb","Alabama","South",34.4598,-85.8041,0.145830494617795,44277,2
"3213","peak 2","01051",7458.71428571429,"Elmore","Alabama","South",32.5966,-86.1492,0.252668778942237,62310,2.3
"3214","peak 2","01053",3000.57142857143,"Escambia","Alabama","South",31.1261,-87.1616,0.309113764927718,42712,3.6
"3215","peak 2","01055",11181.5714285714,"Etowah","Alabama","South",34.0453,-86.0348,0.242352497485753,43047,3.4
"3216","peak 2","01057",1589.42857142857,"Fayette","Alabama","South",33.7212,-87.7389,0.159137577002053,44212,2.5
"3217","peak 2","01059",3549.57142857143,"Franklin","Alabama","South",34.4417,-87.8437,0.165845126411194,44874,2
"3218","peak 2","01061",1914.57142857143,"Geneva","Alabama","South",31.0951,-85.8391,0.127142287764049,43089,2.3
"3219","peak 2","01063",735.857142857143,"Greene","Alabama","South",32.8531,-87.9522,0.813403141361257,28699,5.7
"3220","peak 2","01065",1678.14285714286,"Hale","Alabama","South",32.7627,-87.6291,0.591643524362535,40745,4.9
"3221","peak 2","01067",1447,"Henry","Alabama","South",31.5147,-85.2414,0.280275328027533,48597,2.8
"3222","peak 2","01069",8216.28571428571,"Houston","Alabama","South",31.1532,-85.3025,0.279752236155329,50138,2.8
"3223","peak 2","01071",5623.14285714286,"Jackson","Alabama","South",34.7795,-85.9994,0.157260111694026,44322,2.4
"3224","peak 2","01073",59303.5714285714,"Jefferson","Alabama","South",33.5543,-86.8964,0.557585131717856,54127,3
"3225","peak 2","01075",1145.28571428571,"Lamar","Alabama","South",33.7791,-88.097,0.135965522035312,42686,2.4
"3226","peak 2","01077",7236.14285714286,"Lauderdale","Alabama","South",34.9014,-87.654,0.268725050181556,48188,2.6
"3227","peak 2","01079",2336.28571428571,"Lawrence","Alabama","South",34.5217,-87.311,0.222194498159815,47797,2.4
"3228","peak 2","01081",11708.4285714286,"Lee","Alabama","South",32.6011,-85.3555,0.38992848045459,54160,2.3
"3229","peak 2","01083",7652.57142857143,"Limestone","Alabama","South",34.8101,-86.9814,0.277688636132832,64729,2.1
"3230","peak 2","01085",1059.85714285714,"Lowndes","Alabama","South",32.1547,-86.6501,0.727432333577176,33930,8.1
"3231","peak 2","01087",1098.85714285714,"Macon","Alabama","South",32.3859,-85.6927,0.814857273873667,34281,5
"3232","peak 2","01089",25684,"Madison","Alabama","South",34.7631,-86.5502,0.44815600178675,68609,2.2
"3233","peak 2","01091",1943.85714285714,"Marengo","Alabama","South",32.2477,-87.7895,0.50348623853211,38838,3.5
"3234","peak 2","01093",2336.57142857143,"Marion","Alabama","South",34.1366,-87.8871,0.105960744549866,44675,2.2
"3235","peak 2","01095",9884.14285714286,"Marshall","Alabama","South",34.367,-86.3066,0.149867608120035,48913,2
"3236","peak 2","01097",28801.7142857143,"Mobile","Alabama","South",30.7872,-88.2058,0.433895306938045,49492,4.1
"3237","peak 2","01099",1396.71428571429,"Monroe","Alabama","South",31.5709,-87.3655,0.417604049493813,40005,4.9
"3238","peak 2","01101",18165.8571428571,"Montgomery","Alabama","South",32.2203,-86.2076,0.650894199053854,52711,4.2
"3239","peak 2","01103",11776.5714285714,"Morgan","Alabama","South",34.4535,-86.8529,0.24634228062991,54355,2.2
"3240","peak 2","01105",931.714285714286,"Perry","Alabama","South",32.6385,-87.2944,0.738049713193117,29572,7
"3241","peak 2","01107",1903.85714285714,"Pickens","Alabama","South",33.2808,-88.0888,0.416011584609019,40249,3.4
"3242","peak 2","01109",2359.71428571429,"Pike","Alabama","South",31.8027,-85.9409,0.407196011848855,41271,2.6
"3243","peak 2","01111",1352.57142857143,"Randolph","Alabama","South",33.2938,-85.4591,0.203285041985789,42922,2.2
"3244","peak 2","01113",3092.85714285714,"Russell","Alabama","South",32.2884,-85.1849,0.526419428946505,43670,2.5
"3245","peak 2","01115",7249.42857142857,"St. Clair","Alabama","South",33.7157,-86.3146,0.17425350464661,65403,2.1
"3246","peak 2","01117",17710.2857142857,"Shelby","Alabama","South",33.2643,-86.6607,0.289412788168769,77801,1.8
"3247","peak 2","01119",888.857142857143,"Sumter","Alabama","South",32.5911,-88.1988,0.738833253854713,29209,3.6
"3248","peak 2","01121",5855.42857142857,"Talladega","Alabama","South",33.3801,-86.1659,0.368393012365757,47719,3.5
"3249","peak 2","01123",2565.42857142857,"Tallapoosa","Alabama","South",32.8624,-85.7975,0.279119622695441,47100,3.3
"3250","peak 2","01125",20228.4285714286,"Tuscaloosa","Alabama","South",33.2896,-87.5251,0.418810717295835,52307,3.1
"3251","peak 2","01127",5752.28571428571,"Walker","Alabama","South",33.8033,-87.2973,0.155085017645172,45991,2.9
"3252","peak 2","01129",1326,"Washington","Alabama","South",31.4076,-88.2078,0.254393871113114,48864,3.9
"3253","peak 2","01131",976,"Wilcox","Alabama","South",31.9893,-87.3082,0.685753006945621,30998,8.7
"3254","peak 2","01133",2188.85714285714,"Winston","Alabama","South",34.1492,-87.3737,0.0863169088975541,40827,2.2
"3255","peak 2","02013",38,"Aleutians East Borough","Alaska","West",55.3665,-161.9813,NA,66923,2.9
"3256","peak 2","02016",227.857142857143,"Aleutians West Census Area","Alaska","West",52.798,-106.6061,NA,84726,4.7
"3257","peak 2","02020",24037.1428571429,"Anchorage","Alaska","West",61.1508,-149.1091,NA,82512,5.9
"3258","peak 2","02050",2814.42857142857,"Bethel Census Area","Alaska","West",60.9132,-159.818,NA,48262,12.3
"3259","peak 2","02068",60.5714285714286,"Denali Borough","Alaska","West",63.6716,-150.0117,NA,78434,11.9
"3260","peak 2","02070",146.285714285714,"Dillingham Census Area","Alaska","West",59.7991,-158.2351,NA,57436,8.5
"3261","peak 2","02090",5358.57142857143,"Fairbanks North Star Borough","Alaska","West",64.8078,-146.5654,NA,74076,4.9
"3262","peak 2","02100",20.1428571428571,"Haines Borough","Alaska","West",59.1199,-135.5,NA,62548,10.4
"3263","peak 2","02110",1055.42857142857,"Juneau City and Borough","Alaska","West",58.4546,-134.1739,NA,85419,4.9
"3264","peak 2","02122",3742.42857142857,"Kenai Peninsula Borough","Alaska","West",60.2654,-151.5652,NA,68625,7.4
"3265","peak 2","02130",256.142857142857,"Ketchikan Gateway Borough","Alaska","West",55.5852,-130.9288,NA,75706,7.4
"3266","peak 2","02150",970.142857142857,"Kodiak Island Borough","Alaska","West",57.677,-153.7806,NA,79669,6.1
"3267","peak 2","02158",925.857142857143,"Kusilvak Census Area","Alaska","West",62.155,-163.3826,NA,35369,20.5
"3268","peak 2","02170",6894,"Matanuska-Susitna Borough","Alaska","West",62.3162,-149.5714,NA,75856,6.8
"3269","peak 2","02180",285.714285714286,"Nome Census Area","Alaska","West",64.9111,-164.0272,NA,58464,11.3
"3270","peak 2","02185",873.285714285714,"North Slope Borough","Alaska","West",69.3122,-153.481,NA,84784,6
"3271","peak 2","02188",486.142857142857,"Northwest Arctic Borough","Alaska","West",67.053,-159.721,NA,61660,12.4
"3272","peak 2","02195",36.1428571428571,"Petersburg Borough","Alaska","West",57.1195,-132.9345,NA,71296,6.7
"3273","peak 2","02198",69.2857142857143,"Prince of Wales-Hyder Census Area","Alaska","West",55.7997,-133.0192,NA,50049,7.2
"3274","peak 2","02220",275.714285714286,"Sitka City and Borough","Alaska","West",57.2401,-135.3153,NA,80660,4.7
"3275","peak 2","02230",15,"Skagway Municipality","Alaska","West",59.563,-135.3363,NA,74898,12.4
"3276","peak 2","02240",410.714285714286,"Southeast Fairbanks Census Area","Alaska","West",63.8763,-143.2118,NA,69646,6.3
"3277","peak 2","02261",376.857142857143,"Valdez-Cordova Census Area","Alaska","West",61.562,-144.4686,NA,74574,7.5
"3278","peak 2","02275",24,"Wrangell City and Borough","Alaska","West",56.3317,-132.0223,NA,62496,6.2
"3279","peak 2","02290",238.714285714286,"Yukon-Koyukuk Census Area","Alaska","West",65.5086,-151.3896,NA,42063,11.8
"3280","peak 2","02997",159.571428571429,"Bristol Bay plus Lake and Peninsula","Alaska","West",NA,NA,NA,NA,NA
"3281","peak 2","02998",58.1428571428571,"Yakutat plus Hoonah-Angoon","Alaska","West",NA,NA,NA,NA,NA
"3282","peak 2","04001",8287.71428571429,"Apache","Arizona","West",35.3955,-109.4888,0.662052695904272,35386,11.9
"3283","peak 2","04003",9007.28571428571,"Cochise","Arizona","West",31.8796,-109.7512,0.392439601144312,48650,6.4
"3284","peak 2","04005",12930.1428571429,"Coconino","Arizona","West",35.8387,-111.7705,0.609412919586617,58301,8.1
"3285","peak 2","04007",5099.28571428571,"Gila","Arizona","West",33.7997,-110.8117,0.323108606113158,45980,6.9
"3286","peak 2","04009",4100.14285714286,"Graham","Arizona","West",32.9326,-109.8875,0.269005068018138,50685,5.6
"3287","peak 2","04011",462.714285714286,"Greenlee","Arizona","West",33.2152,-109.2402,0.320498915401302,68066,5.8
"3288","peak 2","04012",1867.71428571429,"La Paz","Arizona","West",33.7294,-113.9816,0.299731903485255,39407,7.6
"3289","peak 2","04013",389247,"Maricopa","Arizona","West",33.349,-112.4915,0.502916923374286,68634,6.2
"3290","peak 2","04015",15546.2857142857,"Mohave","Arizona","West",35.7041,-113.758,0.237151998471897,49712,7.5
"3291","peak 2","04017",12649.8571428571,"Navajo","Arizona","West",35.3997,-110.3214,0.45155746094278,40676,9
"3292","peak 2","04019",83063.1428571429,"Pima","Arizona","West",32.0974,-111.7899,0.585674095269187,56150,6.7
"3293","peak 2","04021",33882,"Pinal","Arizona","West",32.9044,-111.3448,0.405897198938591,62067,6.7
"3294","peak 2","04023",6711,"Santa Cruz","Arizona","West",31.5259,-110.8465,0.671642554061653,47779,10.8
"3295","peak 2","04025",13851.7142857143,"Yavapai","Arizona","West",34.5999,-112.554,0.346189279731993,54242,5.7
"3296","peak 2","04027",31341.2857142857,"Yuma","Arizona","West",32.7695,-113.9056,0.460629808654864,47024,17.1
"3297","peak 2","05001",1468,"Arkansas","Arkansas","South",34.2908,-91.3749,0.28893833439288,52539,3.7
"3298","peak 2","05003",1411.85714285714,"Ashley","Arkansas","South",33.1912,-91.7685,0.26810497098158,47744,8.2
"3299","peak 2","05005",2365.42857142857,"Baxter","Arkansas","South",36.2872,-92.337,0.220640738801352,41950,4.1
"3300","peak 2","05007",21531.7142857143,"Benton","Arkansas","South",36.3387,-94.2561,0.352333377810394,70775,3.1
"3301","peak 2","05009",2856.71428571429,"Boone","Arkansas","South",36.3086,-93.0915,0.17903470842585,50083,3.4
"3302","peak 2","05011",1091.14285714286,"Bradley","Arkansas","South",33.4664,-92.1624,0.33223864258347,39982,5.2
"3303","peak 2","05013",270.142857142857,"Calhoun","Arkansas","South",33.558,-92.503,0.219523373052246,48415,3.8
"3304","peak 2","05015",2295,"Carroll","Arkansas","South",36.341,-93.5382,0.34101890311096,43841,4
"3305","peak 2","05017",1475.14285714286,"Chicot","Arkansas","South",33.2672,-91.294,0.550816475749452,37014,9.9
"3306","peak 2","05019",1542.42857142857,"Clark","Arkansas","South",34.051,-93.1764,0.409529481834425,44105,5.9
"3307","peak 2","05021",1428.57142857143,"Clay","Arkansas","South",36.3683,-90.4175,0.185606791433533,40686,4.3
"3308","peak 2","05023",1512.42857142857,"Cleburne","Arkansas","South",35.5381,-92.0267,0.156782334384858,46214,5
"3309","peak 2","05025",636.285714285714,"Cleveland","Arkansas","South",33.8984,-92.1852,0.180833333333333,53773,4.2
"3310","peak 2","05027",1715.42857142857,"Columbia","Arkansas","South",33.2143,-93.2273,0.326601671309192,42964,6.4
"3311","peak 2","05029",1655,"Conway","Arkansas","South",35.2622,-92.7013,0.301093839953944,46924,4.6
"3312","peak 2","05031",11084,"Craighead","Arkansas","South",35.8308,-90.6328,0.309547921373114,47766,3.7
"3313","peak 2","05033",5214,"Crawford","Arkansas","South",35.5885,-94.2429,0.205844506247146,44600,3.9
"3314","peak 2","05035",4783.14285714286,"Crittenden","Arkansas","South",35.2079,-90.3089,0.520193071424207,41976,5.8
"3315","peak 2","05037",1611.85714285714,"Cross","Arkansas","South",35.2957,-90.7712,0.255257850763469,45273,5
"3316","peak 2","05039",555.285714285714,"Dallas","Arkansas","South",33.9698,-92.6544,0.363533408833522,41314,4.2
"3317","peak 2","05041",1044.28571428571,"Desha","Arkansas","South",33.8333,-91.254,0.484149855907781,37005,6.4
"3318","peak 2","05043",1619.71428571429,"Drew","Arkansas","South",33.5895,-91.72,0.351187029530979,44162,5.9
"3319","peak 2","05045",9014.28571428571,"Faulkner","Arkansas","South",35.147,-92.332,0.337087528477989,58482,3.9
"3320","peak 2","05047",1262.28571428571,"Franklin","Arkansas","South",35.5123,-93.8906,0.182353766306635,45670,4.1
"3321","peak 2","05049",977,"Fulton","Arkansas","South",36.3817,-91.8182,0.202187927329557,32926,4.2
"3322","peak 2","05051",6939.14285714286,"Garland","Arkansas","South",34.5767,-93.1504,0.317767370302496,45786,5.5
"3323","peak 2","05053",1207.14285714286,"Grant","Arkansas","South",34.29,-92.4236,0.154634146341463,58566,3.6
"3324","peak 2","05055",4891,"Greene","Arkansas","South",36.1176,-90.559,0.189937888198758,47098,3.9
"3325","peak 2","05057",1378.57142857143,"Hempstead","Arkansas","South",33.7353,-93.6685,0.312207943925234,40867,3.8
"3326","peak 2","05059",3943.14285714286,"Hot Spring","Arkansas","South",34.3176,-92.946,0.245440789997611,45860,4.3
"3327","peak 2","05061",1199.71428571429,"Howard","Arkansas","South",34.0888,-93.9935,0.277203144393877,41427,3.4
"3328","peak 2","05063",3116,"Independence","Arkansas","South",35.7415,-91.5697,0.193357221609702,47903,4.3
"3329","peak 2","05065",1437.14285714286,"Izard","Arkansas","South",36.0949,-91.9134,0.175731497418244,40233,6
"3330","peak 2","05067",2946.71428571429,"Jackson","Arkansas","South",35.5992,-91.2145,0.268120212139069,38636,5.6
"3331","peak 2","05069",7205.28571428571,"Jefferson","Arkansas","South",34.2688,-91.9315,0.595476587964067,40555,6.9
"3332","peak 2","05071",2167.57142857143,"Johnson","Arkansas","South",35.5701,-93.4599,0.240366392924826,40396,5.4
"3333","peak 2","05073",374.285714285714,"Lafayette","Arkansas","South",33.2409,-93.6071,0.31317655841732,37164,6.7
"3334","peak 2","05075",1737,"Lawrence","Arkansas","South",36.0412,-91.1071,0.184394741335155,39604,4.8
"3335","peak 2","05077",1520.42857142857,"Lee","Arkansas","South",34.7806,-90.7821,0.499648876404494,30421,6.3
"3336","peak 2","05079",2906.71428571429,"Lincoln","Arkansas","South",33.9575,-91.7333,0.266322580645161,44272,4.8
"3337","peak 2","05081",906.571428571429,"Little River","Arkansas","South",33.7005,-94.2343,0.236816689202241,43257,4.9
"3338","peak 2","05083",1686.28571428571,"Logan","Arkansas","South",35.2153,-93.7162,0.187720364741641,42249,4.6
"3339","peak 2","05085",4923.71428571429,"Lonoke","Arkansas","South",34.7542,-91.8888,0.218054921401083,62782,3.7
"3340","peak 2","05087",1152.71428571429,"Madison","Arkansas","South",36.011,-93.7245,0.212624132771052,48016,3.4
"3341","peak 2","05089",743.571428571429,"Marion","Arkansas","South",36.2684,-92.6842,0.204051712648274,38760,4.9
"3342","peak 2","05091",3000.42857142857,"Miller","Arkansas","South",33.3121,-93.8916,0.256821344303951,50905,5.4
"3343","peak 2","05093",4742.57142857143,"Mississippi","Arkansas","South",35.7638,-90.0542,0.369308053800032,39990,8.2
"3344","peak 2","05095",561.714285714286,"Monroe","Arkansas","South",34.6778,-91.2039,0.407315340909091,34289,5.3
"3345","peak 2","05097",587,"Montgomery","Arkansas","South",34.5388,-93.6596,0.188742576813839,39591,5.2
"3346","peak 2","05099",627.857142857143,"Nevada","Arkansas","South",33.664,-93.3072,0.320428826682549,36528,4
"3347","peak 2","05101",597.142857142857,"Newton","Arkansas","South",35.92,-93.2179,0.177338669334667,37648,3.4
"3348","peak 2","05103",1616,"Ouachita","Arkansas","South",33.5934,-92.8819,0.414892512202721,46393,4.1
"3349","peak 2","05105",553.714285714286,"Perry","Arkansas","South",34.9474,-92.9315,0.218716230819105,50560,4.7
"3350","peak 2","05107",1409.14285714286,"Phillips","Arkansas","South",34.4283,-90.848,0.580422941364947,31521,8.2
"3351","peak 2","05109",784.285714285714,"Pike","Arkansas","South",34.1635,-93.6563,0.151672162034856,44426,4.6
"3352","peak 2","05111",2631.57142857143,"Poinsett","Arkansas","South",35.574,-90.663,0.189336524398351,40536,4.4
"3353","peak 2","05113",1446.14285714286,"Polk","Arkansas","South",34.4859,-94.2281,0.146760895170789,39722,5.1
"3354","peak 2","05115",6266.71428571429,"Pope","Arkansas","South",35.4476,-93.0342,0.236247544204322,47519,4.5
"3355","peak 2","05117",613,"Prairie","Arkansas","South",34.8298,-91.5528,0.187124463519313,46205,4.2
"3356","peak 2","05119",28523.2857142857,"Pulaski","Arkansas","South",34.77,-92.3119,0.59984348890301,52684,5.5
"3357","peak 2","05121",1637.28571428571,"Randolph","Arkansas","South",36.3415,-91.0277,0.178361714621257,42875,4.4
"3358","peak 2","05123",3006.85714285714,"St. Francis","Arkansas","South",35.022,-90.7478,0.507034327518289,34389,6.9
"3359","peak 2","05125",8833.28571428571,"Saline","Arkansas","South",34.6466,-92.6765,0.281957197282256,66944,3.5
"3360","peak 2","05127",725.285714285714,"Scott","Arkansas","South",34.8608,-94.0633,0.136018023092087,38065,3.9
"3361","peak 2","05129",546.428571428571,"Searcy","Arkansas","South",35.9109,-92.6996,0.146305051007713,34712,4.6
"3362","peak 2","05131",11396.7142857143,"Sebastian","Arkansas","South",35.1993,-94.2742,0.307318625371235,48945,4
