"","peaks","fips","cases","county","state","Region","lat","lng","population","per_dem","urban_code","median.income","unemployed.rate"
"226","peak 1","06087",23.8571428571429,"Santa Cruz","California","West",37.0562,-122.0018,273962,0.78901350866046,2,85770,9.5
"227","peak 1","06089",9.85714285714286,"Shasta","California","West",40.7637,-122.0405,179212,0.322927879440258,3,61464,8.7
"228","peak 1","06091",0,"Sierra","California","West",39.5803,-120.516,3040,0.378238341968912,8,55862,8
"229","peak 1","06093",1.42857142857143,"Siskiyou","California","West",41.5927,-122.5404,43468,0.40908315565032,6,45954,9.7
"230","peak 1","06095",52.8571428571429,"Solano","California","West",38.27,-121.9329,441829,0.639548950352474,2,85704,9.5
"231","peak 1","06097",51.1428571428571,"Sonoma","California","West",38.5283,-122.8874,499772,0.745336474658157,2,87084,7.9
"232","peak 1","06099",212.285714285714,"Stanislaus","California","West",37.5591,-120.9977,543194,0.492567806548893,2,62761,10.7
"233","peak 1","06101",15.4285714285714,"Sutter","California","West",39.0346,-121.6948,96109,0.407293621013133,3,60910,11
"234","peak 1","06103",4.57142857142857,"Tehama","California","West",40.1256,-122.2341,63912,0.310260784791616,4,51672,8.8
"235","peak 1","06105",0.142857142857143,"Trinity","California","West",40.6507,-123.1126,12700,0.45557686161713,8,43881,8
"236","peak 1","06107",202,"Tulare","California","West",36.2201,-118.8005,461898,0.450208401438379,2,56776,13.2
"237","peak 1","06109",3.57142857142857,"Tuolumne","California","West",38.0276,-119.9548,54045,0.394000197361929,4,64729,10.4
"238","peak 1","06111",130.571428571429,"Ventura","California","West",34.4565,-119.0836,847263,0.594722473255137,2,91446,8.6
"239","peak 1","06113",28.2857142857143,"Yolo","California","West",38.6866,-121.9016,217352,0.694995064977792,1,70951,7.5
"240","peak 1","06115",13.2857142857143,"Yuba","California","West",39.269,-121.3513,76360,0.377010105079397,3,56607,10.5
"241","peak 1","08001",64.8571428571429,"Adams","Colorado","West",39.8736,-104.3378,504108,0.566887025577122,1,75341,8
"242","peak 1","08003",1.71428571428571,"Alamosa","Colorado","West",37.5729,-105.7883,16107,0.481429303278689,7,38213,6.4
"243","peak 1","08005",66.5714285714286,"Arapahoe","Colorado","West",39.6498,-104.3392,644560,0.60998677834161,1,82364,7.9
"244","peak 1","08007",1.14285714285714,"Archuleta","Colorado","West",37.1935,-107.0483,13253,0.408792650918635,7,57604,7.6
"245","peak 1","08009",0,"Baca","Colorado","West",37.3192,-102.5604,3561,0.14247191011236,9,38945,2.3
"246","peak 1","08011",0,"Bent","Colorado","West",37.9551,-103.0717,5787,0.321899736147757,7,35764,4.4
"247","peak 1","08013",16.8571428571429,"Boulder","Colorado","West",40.0925,-105.3577,322510,0.771860793455953,2,88341,6.2
"248","peak 1","08014",2.85714285714286,"Broomfield","Colorado","West",39.9541,-105.0527,67886,0.623541773889175,1,106892,6.6
"249","peak 1","08015",8.85714285714286,"Chaffee","Colorado","West",38.747,-106.1941,19557,0.521980024786761,7,60331,6.3
"250","peak 1","08017",0.285714285714286,"Cheyenne","Colorado","West",38.828,-102.6035,2026,0.115316901408451,9,52337,2.4
"251","peak 1","08019",0.285714285714286,"Clear Creek","Colorado","West",39.6891,-105.6444,9495,0.550397067806964,1,79900,8.5
"252","peak 1","08021",0.142857142857143,"Conejos","Colorado","West",37.2007,-106.1916,8128,0.452111700900069,9,40944,5.6
"253","peak 1","08023",0,"Costilla","Colorado","West",37.2781,-105.4282,3745,0.626074498567335,9,34731,7.2
"254","peak 1","08025",0.142857142857143,"Crowley","Colorado","West",38.3266,-103.7845,5754,0.249714285714286,8,38224,5.4
"255","peak 1","08027",0.142857142857143,"Custer","Colorado","West",38.1087,-105.3675,4776,0.305998899284535,8,57381,5
"256","peak 1","08029",1.42857142857143,"Delta","Colorado","West",38.8614,-107.8629,30565,0.303923593185338,6,51525,6.6
"257","peak 1","08031",110.857142857143,"Denver","Colorado","West",39.7621,-104.8759,705576,0.795509195662055,1,75456,8.2
"258","peak 1","08033",0.142857142857143,"Dolores","Colorado","West",37.7517,-108.5174,1857,0.235334713595583,9,50232,6.9
"259","peak 1","08035",23.1428571428571,"Douglas","Colorado","West",39.3297,-104.9296,336041,0.451871553849542,1,123697,5.8
"260","peak 1","08037",16.2857142857143,"Eagle","Colorado","West",39.6278,-106.6954,54681,0.637886067261496,5,89268,9.5
"261","peak 1","08039",1,"Elbert","Colorado","West",39.2866,-104.136,25717,0.236527419269873,1,101733,4.7
"262","peak 1","08041",69.4285714285714,"El Paso","Colorado","West",38.8321,-104.5255,698974,0.427455265818308,2,72675,7.3
"263","peak 1","08043",2,"Fremont","Colorado","West",38.473,-105.4397,47321,0.28833587666784,4,52239,7.7
"264","peak 1","08045",13.7142857142857,"Garfield","Colorado","West",39.5993,-107.904,59055,0.49919104323065,5,73788,6.8
"265","peak 1","08047",0.142857142857143,"Gilpin","Colorado","West",39.8575,-105.5226,6018,0.531055900621118,1,74806,11.3
"266","peak 1","08049",0.428571428571429,"Grand","Colorado","West",40.1026,-106.1183,15303,0.477203647416413,7,71029,8.4
"267","peak 1","08051",2.42857142857143,"Gunnison","Colorado","West",38.6668,-107.0316,16802,0.637354781054513,7,60408,6.6
"268","peak 1","08053",0,"Hinsdale","Colorado","West",37.8213,-107.3003,857,0.403481012658228,9,61391,4.2
"269","peak 1","08055",0.142857142857143,"Huerfano","Colorado","West",37.6847,-104.9606,6679,0.471175669541534,6,39955,9.4
"270","peak 1","08057",0,"Jackson","Colorado","West",40.6664,-106.3428,1261,0.199771689497717,9,53577,4.3
"271","peak 1","08059",49.7142857142857,"Jefferson","Colorado","West",39.5864,-105.2505,574798,0.57875168606916,1,89696,7.1
"272","peak 1","08063",0.857142857142857,"Kit Carson","Colorado","West",39.3055,-102.603,7447,0.171015241539654,7,42951,2.8
"273","peak 1","08065",0.142857142857143,"Lake","Colorado","West",39.2025,-106.3448,7751,0.581418833627872,6,56850,8.2
"274","peak 1","08067",3.14285714285714,"La Plata","Colorado","West",37.2866,-107.8433,55617,0.576106765357333,4,77829,6.8
"275","peak 1","08069",20.4285714285714,"Larimer","Colorado","West",40.6664,-105.4611,344786,0.562187413634783,2,75332,6.3
"276","peak 1","08071",0.285714285714286,"Las Animas","Colorado","West",37.3158,-104.0386,14266,0.439266423816103,7,43452,7.4
"277","peak 1","08073",0.142857142857143,"Lincoln","Colorado","West",38.9881,-103.514,5585,0.17729158807997,8,43077,4.5
"278","peak 1","08075",0.285714285714286,"Logan","Colorado","West",40.7247,-103.1101,22380,0.210596278009875,7,58429,4.7
"279","peak 1","08077",6,"Mesa","Colorado","West",39.0183,-108.4664,151218,0.347994968109289,3,60249,7.5
"280","peak 1","08079",0.142857142857143,"Mineral","Colorado","West",37.6689,-106.9241,824,0.419312169312169,9,63015,5.8
"281","peak 1","08081",0.714285714285714,"Moffat","Colorado","West",40.6184,-108.2074,13127,0.171221178479932,7,63232,6
"282","peak 1","08083",1.42857142857143,"Montezuma","Colorado","West",37.3386,-108.5966,26031,0.376516129032258,6,52641,7.1
"283","peak 1","08085",3.85714285714286,"Montrose","Colorado","West",38.4022,-108.2693,41686,0.308442340101115,4,50707,6.6
"284","peak 1","08087",1,"Morgan","Colorado","West",40.2626,-103.8097,28517,0.282013969732247,6,57535,5.4
"285","peak 1","08089",2,"Otero","Colorado","West",37.9026,-103.7165,18282,0.376461988304094,6,43723,6.2
"286","peak 1","08091",0,"Ouray","Colorado","West",38.1555,-107.7693,4796,0.588308457711443,9,72836,8.1
"287","peak 1","08093",0.714285714285714,"Park","Colorado","West",39.1193,-105.7171,17867,0.398942229454841,1,77221,5.7
"288","peak 1","08095",0.571428571428571,"Phillips","Colorado","West",40.594,-102.3576,4290,0.195573440643863,9,53432,2.7
"289","peak 1","08097",2,"Pitkin","Colorado","West",39.2171,-106.9166,17926,0.751777201639207,7,92820,10.5
"290","peak 1","08099",0.142857142857143,"Prowers","Colorado","West",37.9552,-102.3934,12022,0.262183060600611,7,47051,4.4
"291","peak 1","08101",8.14285714285714,"Pueblo","Colorado","West",38.1735,-104.5128,165982,0.495724753394716,3,51075,8.2
"292","peak 1","08103",0,"Rio Blanco","Colorado","West",39.9798,-108.2171,6384,0.151991330262801,9,65960,5.4
"293","peak 1","08105",0.428571428571429,"Rio Grande","Colorado","West",37.5825,-106.3832,11305,0.395717684377478,7,48496,7.1
"294","peak 1","08107",1,"Routt","Colorado","West",40.4851,-106.9913,25072,0.62704432329936,7,87691,7.9
"295","peak 1","08109",0.142857142857143,"Saguache","Colorado","West",38.0805,-106.2815,6592,0.55591619946887,9,37004,7
"296","peak 1","08111",0,"San Juan","Colorado","West",37.764,-107.6762,589,0.607460035523979,9,50524,6.7
"297","peak 1","08113",0.857142857142857,"San Miguel","Colorado","West",38.0038,-108.4057,8049,0.762385855838352,9,77209,10.9
"298","peak 1","08115",0.142857142857143,"Sedgwick","Colorado","West",40.8759,-102.3518,2322,0.208160442600277,9,42808,3.4
"299","peak 1","08117",1.42857142857143,"Summit","Colorado","West",39.6342,-106.1164,30649,0.683532658693652,5,86570,9.8
"300","peak 1","08119",2.28571428571429,"Teller","Colorado","West",38.8822,-105.1618,24524,0.311588641596316,2,70599,7.5
"301","peak 1","08121",0,"Washington","Colorado","West",39.971,-103.2012,4868,0.122672872340426,9,53263,3.1
"302","peak 1","08123",21.5714285714286,"Weld","Colorado","West",40.5548,-104.3925,305345,0.395644674428633,2,78160,7
"303","peak 1","08125",0.142857142857143,"Yuma","Colorado","West",40.0029,-102.4242,10003,0.157598875727766,7,52841,2.8
"304","peak 1","09001",44.1428571428571,"Fairfield","Connecticut","Northeast",41.2708,-73.3894,943926,0.628987927863168,2,96966,7.9
"305","peak 1","09003",36.8571428571429,"Hartford","Connecticut","Northeast",41.8064,-72.7329,893561,0.630637206900849,1,75336,8.1
"306","peak 1","09005",5.14285714285714,"Litchfield","Connecticut","Northeast",41.7925,-73.2453,182002,0.466450941010191,4,81015,6.9
"307","peak 1","09007",0.857142857142857,"Middlesex","Connecticut","Northeast",41.4632,-72.5351,163053,0.573047186073002,1,81721,6.5
"308","peak 1","09009",13.7142857142857,"New Haven","Connecticut","Northeast",41.4105,-72.9321,857513,0.580479927269247,2,69687,8
"309","peak 1","09011",1.71428571428571,"New London","Connecticut","Northeast",41.4866,-72.1015,267390,0.569174235695252,2,75226,9.6
"310","peak 1","09013",3.85714285714286,"Tolland","Connecticut","Northeast",41.855,-72.3365,151063,0.546346187271869,1,90181,6.2
"311","peak 1","09015",0.857142857142857,"Windham","Connecticut","Northeast",41.83,-71.9874,116566,0.467806647160853,2,63309,7.8
"312","peak 1","10001",14.8571428571429,"Kent","Delaware","South",39.0862,-75.5684,176699,0.511944843435794,3,58804,8.6
"313","peak 1","10003",50.7142857142857,"New Castle","Delaware","South",39.5768,-75.6527,556165,0.678065451460716,1,76076,7.7
"314","peak 1","10005",25,"Sussex","Delaware","South",38.6606,-75.39,224384,0.438199641288886,2,64839,7.5
"315","peak 1","11001",63,"District of Columbia","District of Columbia","South",38.9047,-77.0163,692683,0.921496939214069,1,90395,8
"316","peak 1","12001",65.8571428571429,"Alachua","Florida","South",29.6747,-82.3577,265443,0.629042663599899,2,49880,5.4
"317","peak 1","12003",8.85714285714286,"Baker","Florida","South",30.3311,-82.2846,28211,0.14488939469379,1,60454,4.9
"318","peak 1","12005",123.857142857143,"Bay","Florida","South",30.2652,-85.6203,182161,0.275348297213622,3,58376,6.1
"319","peak 1","12007",5.42857142857143,"Bradford","Florida","South",29.9499,-82.1688,27317,0.231807511737089,6,47509,5.9
"320","peak 1","12009",94.7142857142857,"Brevard","Florida","South",28.2937,-80.7323,585507,0.41176226009247,2,57582,6.6
"321","peak 1","12011",1196.28571428571,"Broward","Florida","South",26.1523,-80.4871,1926205,0.646100126139221,1,61429,8.8
"322","peak 1","12013",3.57142857142857,"Calhoun","Florida","South",30.406,-85.1972,14362,0.185258964143426,6,41399,5.2
"323","peak 1","12015",30.4285714285714,"Charlotte","Florida","South",26.9055,-81.9123,181067,0.363357400722022,3,54756,7.3
"324","peak 1","12017",32.5714285714286,"Citrus","Florida","South",28.8489,-82.4794,145169,0.290661745772895,3,49762,8.4
"325","peak 1","12019",57.2857142857143,"Clay","Florida","South",29.9831,-81.8579,211405,0.308002089948153,1,75776,5.4
"326","peak 1","12021",123,"Collier","Florida","South",26.1107,-81.3476,371453,0.37350470122896,2,76415,6.9
"327","peak 1","12023",107.142857142857,"Columbia","Florida","South",30.2242,-82.6215,69968,0.269777858483143,4,47087,5.8
"328","peak 1","12027",12.2857142857143,"DeSoto","Florida","South",27.1864,-81.8095,36903,0.336440477130895,6,41673,5.2
"329","peak 1","12029",5.71428571428571,"Dixie","Florida","South",29.6082,-83.1588,16589,0.167136035263867,6,39793,5.5
"330","peak 1","12031",358.285714285714,"Duval","Florida","South",30.3316,-81.6708,936186,0.512471084777404,1,58339,6.7
"331","peak 1","12033",159.714285714286,"Escambia","Florida","South",30.6689,-87.3628,313491,0.416318409128261,2,52822,6.7
"332","peak 1","12035",20.2857142857143,"Flagler","Florida","South",29.4614,-81.3136,109801,0.39267388030565,2,62831,7.6
"333","peak 1","12037",1.57142857142857,"Franklin","Florida","South",29.8765,-84.814,11811,0.309534238574974,6,47504,5.4
"334","peak 1","12039",47.7142857142857,"Gadsden","Florida","South",30.5795,-84.6136,45945,0.679782846561737,2,42975,6.8
"335","peak 1","12041",11.1428571428571,"Gilchrist","Florida","South",29.7258,-82.8004,17953,0.175529168817759,2,46171,4.9
"336","peak 1","12043",14.1428571428571,"Glades","Florida","South",26.9564,-81.1891,13516,0.266705180050067,6,45412,5.6
"337","peak 1","12045",9.14285714285714,"Gulf","Florida","South",29.9555,-85.2266,15576,0.243170403038099,3,53228,5.9
"338","peak 1","12047",5.85714285714286,"Hamilton","Florida","South",30.4964,-82.9479,14326,0.336706689536878,6,39241,7.6
"339","peak 1","12049",10.1428571428571,"Hardee","Florida","South",27.4927,-81.81,27131,0.270830878020035,6,41430,6.5
"340","peak 1","12051",17.5714285714286,"Hendry","Florida","South",26.5535,-81.1659,40732,0.380911901081917,4,45107,8.1
"341","peak 1","12053",35.2857142857143,"Hernando","Florida","South",28.5536,-82.425,186313,0.344457501698463,1,50705,8.1
"342","peak 1","12055",37.2857142857143,"Highlands","Florida","South",27.3433,-81.341,103437,0.324669350201265,3,45723,7.7
"343","peak 1","12057",420.285714285714,"Hillsborough","Florida","South",27.9291,-82.3092,1422278,0.528558568553625,1,61133,7.1
"344","peak 1","12059",8.85714285714286,"Holmes","Florida","South",30.8679,-85.814,19432,0.101896779885311,6,38874,5.5
"345","peak 1","12061",46.4285714285714,"Indian River","Florida","South",27.6943,-80.6062,153989,0.388207295556194,3,61173,7.4
"346","peak 1","12063",58.4285714285714,"Jackson","Florida","South",30.7954,-85.2155,47945,0.301797582407779,6,40543,5.4
"347","peak 1","12065",8.71428571428571,"Jefferson","Florida","South",30.4375,-83.8953,14161,0.461128860489883,2,47192,5.6
"348","peak 1","12067",1.42857142857143,"Lafayette","Florida","South",29.9855,-83.1811,8637,0.139420448332422,9,45480,4.2
"349","peak 1","12069",99.8571428571429,"Lake","Florida","South",28.7615,-81.7113,345867,0.395170220619552,1,57660,8.9
"350","peak 1","12071",215.571428571429,"Lee","Florida","South",26.5778,-81.8337,737468,0.40034374293918,2,62364,7.3
"351","peak 1","12073",88.5714285714286,"Leon","Florida","South",30.458,-84.2779,289770,0.63535036733792,2,55081,5.8
"352","peak 1","12075",12.4285714285714,"Levy","Florida","South",29.3184,-82.7436,40403,0.268092460574638,6,41405,6
"353","peak 1","12077",3.42857142857143,"Liberty","Florida","South",30.2414,-84.8829,8345,0.194889076102218,8,44236,4.8
"354","peak 1","12079",10.7142857142857,"Madison","Florida","South",30.4441,-83.4701,18460,0.399466950959488,6,37919,6
"355","peak 1","12081",160.142857142857,"Manatee","Florida","South",27.4719,-82.3153,384213,0.415591957890467,2,64151,6.8
"356","peak 1","12083",125.142857142857,"Marion","Florida","South",29.2102,-82.0567,353526,0.366275883665401,2,49079,7
"357","peak 1","12085",38.2857142857143,"Martin","Florida","South",27.0775,-80.4315,159065,0.373690821060308,2,70806,6.1
"358","peak 1","12086",2531.42857142857,"Miami-Dade","Florida","South",25.615,-80.5623,2699428,0.534107412068989,1,54991,8
"359","peak 1","12087",33.1428571428571,"Monroe","Florida","South",25.3156,-81.1106,75798,0.455578921068521,4,67528,7.9
"360","peak 1","12089",22.4285714285714,"Nassau","Florida","South",30.6106,-81.8016,83098,0.26464436925065,1,72818,5.7
"361","peak 1","12091",56.4285714285714,"Okaloosa","Florida","South",30.6913,-86.5917,203794,0.294295068443711,3,63520,5.5
"362","peak 1","12093",21.4285714285714,"Okeechobee","Florida","South",27.3864,-80.8886,41144,0.275166102544816,4,45225,5.4
"363","peak 1","12095",485.142857142857,"Orange","Florida","South",28.5144,-81.3235,1349746,0.610151636615833,1,63133,10.6
"364","peak 1","12097",192.285714285714,"Osceola","Florida","South",28.0627,-81.1495,351955,0.56424992460971,1,52270,13.5
"365","peak 1","12099",557,"Palm Beach","Florida","South",26.6476,-80.4655,1465027,0.560780590771873,1,66621,7.6
"366","peak 1","12101",107.571428571429,"Pasco","Florida","South",28.3091,-82.3932,524602,0.394320627876941,1,55745,7.2
"367","peak 1","12103",206,"Pinellas","Florida","South",27.9196,-82.7256,964666,0.495698703804615,1,56708,7
"368","peak 1","12105",220.857142857143,"Polk","Florida","South",27.9489,-81.6976,686218,0.422567995898105,2,51817,9
"369","peak 1","12107",26.4285714285714,"Putnam","Florida","South",29.6087,-81.7443,73252,0.289417974871471,4,41986,7.9
"370","peak 1","12109",55.4285714285714,"St. Johns","Florida","South",29.9016,-81.4407,244674,0.361506494094733,1,90839,5.3
"371","peak 1","12111",99.2857142857143,"St. Lucie","Florida","South",27.3773,-80.472,312947,0.488688439846895,2,57292,7.8
"372","peak 1","12113",75.8571428571429,"Santa Rosa","Florida","South",30.7004,-87.022,174755,0.258229836899596,2,66139,5.2
"373","peak 1","12115",109.285714285714,"Sarasota","Florida","South",27.1845,-82.3315,419496,0.443906495426407,2,66258,6.8
"374","peak 1","12117",89,"Seminole","Florida","South",28.717,-81.2363,461402,0.508130283917719,1,69954,7.2
"375","peak 1","12119",21.2857142857143,"Sumter","Florida","South",28.7048,-82.081,125044,0.317251446180462,3,63464,7.9
"376","peak 1","12121",16.8571428571429,"Suwannee","Florida","South",30.1956,-82.9915,44046,0.212993303889443,6,49453,5.6
